epoch,model,loss_fcn,train_loss,test_loss
451,RNN,Huber,5.961363902518002e-09,0.001210117449227255
452,RNN,Huber,5.575410771951894e-09,0.001210284573608078
453,RNN,Huber,5.106235406726611e-09,0.0012097893864847719
454,RNN,Huber,7.45091705001144e-09,0.0012090371164958924
455,RNN,Huber,7.306810989593515e-09,0.0012114261844544671
456,RNN,Huber,8.420300456890573e-09,0.0012102953653084115
457,RNN,Huber,8.028504444590467e-09,0.0012096056103473528
458,RNN,Huber,1.2157267137435923e-08,0.0012101405387511476
459,RNN,Huber,1.0284481932743006e-08,0.0012105371919460596
460,RNN,Huber,5.952650039553475e-09,0.0012098321749363095
461,RNN,Huber,4.818472176815192e-09,0.0012091617449186743
462,RNN,Huber,5.610542613831981e-09,0.0012102141656214372
463,RNN,Huber,4.883955823098418e-09,0.0012111443269532175
464,RNN,Huber,4.7848560946750496e-09,0.0012094826466636731
465,RNN,Huber,4.378895079870659e-09,0.0012091793643776328
466,RNN,Huber,4.245431201033156e-09,0.0012100213847588749
467,RNN,Huber,2.8008534935786145e-09,0.00121023632818833
468,RNN,Huber,2.7109417072290753e-09,0.0012097050741431304
469,RNN,Huber,2.3358308343102152e-09,0.001209931098856032
470,RNN,Huber,2.0441517784020036e-09,0.0012097336730221286
471,RNN,Huber,2.4666930997785386e-09,0.0012093263037968427
472,RNN,Huber,2.50396148260279e-09,0.0012102809967473149
473,RNN,Huber,2.7169294314344228e-09,0.0012099085928639398
474,RNN,Huber,3.061219472355603e-09,0.0012099050334654748
475,RNN,Huber,4.527420660593862e-09,0.0012087723822332918
476,RNN,Huber,4.5615076438298985e-09,0.0012098092440282926
477,RNN,Huber,4.052260638154337e-09,0.001209844381082803
478,RNN,Huber,2.6804437142091686e-09,0.0012099266721634194
479,RNN,Huber,2.3221950334884056e-09,0.0012094792386051268
480,RNN,Huber,1.6617538595165016e-09,0.0012093165860278532
481,RNN,Huber,2.9367197562635283e-09,0.0012102830805815756
482,RNN,Huber,2.0658559168884594e-09,0.00120994302269537
483,RNN,Huber,2.3235416923839125e-09,0.001210530633397866
484,RNN,Huber,2.0563314870325478e-09,0.0012097454338800163
485,RNN,Huber,1.0699171618111514e-09,0.0012094626494217665
486,RNN,Huber,1.196775421818952e-09,0.0012095964048057795
487,RNN,Huber,1.3869128970278588e-09,0.001210380785050802
488,RNN,Huber,1.283067083135414e-09,0.001209504102007486
489,RNN,Huber,3.017508597158436e-09,0.0012099074447178282
490,RNN,Huber,2.3339298133029374e-09,0.0012091755139408632
491,RNN,Huber,1.6579101841385224e-09,0.0012096218895749189
492,RNN,Huber,1.7497383542064426e-09,0.0012108828930649906
493,RNN,Huber,1.9556743169335533e-09,0.0012099861982278527
494,RNN,Huber,3.117337547819954e-09,0.0012088274219422602
495,RNN,Huber,3.715679236515612e-09,0.0012099612606107258
496,RNN,Huber,3.0041820420212417e-09,0.0012097949394956232
497,RNN,Huber,1.548605750578691e-09,0.0012097370345145464
498,RNN,Huber,1.3593138351031264e-09,0.0012095920596038924
499,RNN,Huber,9.171898240900589e-10,0.0012101440166588872
500,RNN,Huber,1.570240049098004e-09,0.0012105555972084403
501,RNN,Huber,2.4424797601119153e-09,0.0012096914724679664
502,RNN,Huber,1.3455842412524177e-09,0.0012094153760699555
503,RNN,Huber,4.6434387446225855e-09,0.0012094388352124953
504,RNN,Huber,7.564827105011052e-09,0.0012107412301702424
505,RNN,Huber,6.7931356928507824e-09,0.001209134902455844
506,RNN,Huber,4.4465442772256836e-08,0.0012056926818331704
507,RNN,Huber,4.465421654664681e-08,0.0012106856243917718
508,RNN,Huber,1.80664691151744e-07,0.0012200992205180228
509,RNN,Huber,2.1113194703659133e-07,0.0012136867138906383
510,RNN,Huber,2.375846475111132e-07,0.0012023855553707108
511,RNN,Huber,3.6864394825641966e-07,0.001213426678441465
512,RNN,Huber,4.6611487292125275e-07,0.0012156380456872285
513,RNN,Huber,6.881079248621802e-07,0.0012068801093846559
514,RNN,Huber,7.577589364871073e-07,0.0012242824159329757
515,RNN,Huber,7.368319145939495e-07,0.001206384997931309
516,RNN,Huber,6.329007483429905e-06,0.0011971525062108412
517,RNN,Huber,1.1622043849968122e-05,0.0012002275529084728
518,RNN,Huber,1.1622130756450133e-05,0.0012416422832757235
519,RNN,Huber,1.4243508729805399e-05,0.001242094484041445
520,RNN,Huber,2.10852765007985e-05,0.0012438451914931648
521,RNN,Huber,2.1352240651140164e-05,0.0012051997386151926
522,RNN,Huber,1.4163260630084551e-05,0.0012655529717449099
523,RNN,Huber,3.268344983098359e-05,0.0012129021633882076
524,RNN,Huber,4.19937392734937e-05,0.001173741789534688
525,RNN,Huber,3.2726462677601376e-05,0.001160642976174131
526,RNN,Huber,2.0653973933804082e-05,0.0012150382390245795
527,RNN,Huber,5.150020643895914e-05,0.001168751266959589
528,RNN,Huber,8.832621136889429e-05,0.0011692603409755975
529,RNN,Huber,8.091544805211015e-05,0.001237126160413027
530,RNN,Huber,8.60409377310134e-05,0.001482271368149668
531,RNN,Huber,0.00010480719629413215,0.0011615690833423286
532,RNN,Huber,0.00014226774442249734,0.001274654341978021
533,RNN,Huber,0.00010717518262026715,0.0013502095098374411
534,RNN,Huber,0.00028555005019370583,0.0012367223796900361
535,RNN,Huber,0.000421905047915061,0.0015325296495575457
536,RNN,Huber,0.000502197570313001,0.0016988436749670655
537,RNN,Huber,0.0005248589368420653,0.0017060624551959336
538,RNN,Huber,0.0004117110529477941,0.0011443500610766933
539,RNN,Huber,0.0006083461357775377,0.0011295090545900166
540,RNN,Huber,0.00033357321217408753,0.001517428015358746
541,RNN,Huber,0.00019210749087505974,0.0011676435387926176
542,RNN,Huber,0.00016421611053374363,0.0016861842945218087
543,RNN,Huber,0.00014703649321745615,0.0011709092854289339
544,RNN,Huber,8.641721206004149e-05,0.0012426408007740974
545,RNN,Huber,5.717534236282518e-05,0.0012488940934417768
546,RNN,Huber,4.056005514030403e-05,0.0011105024866992607
547,RNN,Huber,2.0259019379409438e-05,0.0012157179939094932
548,RNN,Huber,1.2706404390883108e-05,0.0011683161952532827
549,RNN,Huber,1.179116742378028e-05,0.0011964390840148553
550,RNN,Huber,6.638601178110548e-06,0.0011810024647274987
551,RNN,Huber,5.911197888508468e-06,0.0011382658063666894
552,RNN,Huber,3.5803245168608555e-06,0.0011830358125735074
553,RNN,Huber,2.308123697503106e-06,0.0011417067173169926
554,RNN,Huber,1.6847454702428877e-06,0.001158433998352848
555,RNN,Huber,1.0481244032689574e-06,0.0011545051936991512
556,RNN,Huber,1.0415515028228128e-06,0.00114683035062626
557,RNN,Huber,7.648427029494087e-07,0.001155324891442433
558,RNN,Huber,8.199738417147273e-07,0.0011450759950093925
559,RNN,Huber,6.998650619038926e-07,0.0011586694832658394
560,RNN,Huber,7.152105787611163e-07,0.0011432071623858064
561,RNN,Huber,5.143912424898645e-07,0.00114998203353025
562,RNN,Huber,4.2312428050195194e-07,0.0011412008083425463
563,RNN,Huber,2.9751326025007074e-07,0.0011488583739264868
564,RNN,Huber,2.5475894460669224e-07,0.0011435759050073102
565,RNN,Huber,2.2837957303067924e-07,0.0011423456278862431
566,RNN,Huber,2.5966341254957115e-07,0.0011406155448639766
567,RNN,Huber,2.079023060375107e-07,0.0011454251420218498
568,RNN,Huber,2.0350392659906902e-07,0.0011405576282413677
569,RNN,Huber,1.5220806037774537e-07,0.0011395341192837805
570,RNN,Huber,1.9807784035208442e-07,0.0011398319446016103
571,RNN,Huber,1.5378302364865704e-07,0.0011399888957384975
572,RNN,Huber,3.24819255936859e-07,0.0011452557737356983
573,RNN,Huber,2.98658401121088e-07,0.0011314321847748943
574,RNN,Huber,3.499520193628314e-07,0.0011429150676121936
575,RNN,Huber,5.203923922891818e-07,0.0011398661503335462
576,RNN,Huber,2.452583789391838e-07,0.0011415060667786746
577,RNN,Huber,3.8769769261648435e-07,0.0011363345896825195
578,RNN,Huber,4.3064265042858096e-07,0.0011460853420430794
579,RNN,Huber,2.496963897868909e-07,0.0011338214681018144
580,RNN,Huber,3.3264900167750966e-07,0.0011434848158387468
581,RNN,Huber,1.7580863964639093e-07,0.0011416408582590521
582,RNN,Huber,8.177157706512617e-08,0.0011389325896743684
583,RNN,Huber,5.548270110011799e-08,0.001140785962343216
584,RNN,Huber,4.902186834243594e-08,0.0011404518532799556
585,RNN,Huber,4.432714995061815e-08,0.0011375979607691987
586,RNN,Huber,4.348071991344682e-08,0.0011414317355956881
587,RNN,Huber,3.399941461701417e-08,0.0011380724085029215
588,RNN,Huber,3.7045128520318826e-08,0.001139609029632993
589,RNN,Huber,3.144244731245749e-08,0.0011392669635824858
590,RNN,Huber,4.117907170808621e-08,0.0011367812316166238
591,RNN,Huber,3.345168186896785e-08,0.0011406858713598922
592,RNN,Huber,5.510365719274546e-08,0.0011409570230171084
593,RNN,Huber,5.953458037666337e-08,0.0011362667399225756
594,RNN,Huber,3.975907580944238e-08,0.0011415265093091876
595,RNN,Huber,4.914948936729502e-08,0.0011388192360755056
596,RNN,Huber,3.8452745654282694e-08,0.001136760605731979
597,RNN,Huber,2.7137260438792055e-08,0.0011402502394048497
598,RNN,Huber,1.9707998566431684e-08,0.0011378827563021331
599,RNN,Huber,2.4268714815534054e-08,0.0011402012343751267
600,RNN,Huber,2.178846869593798e-08,0.0011375468369806186
601,RNN,Huber,1.5424733434965532e-08,0.0011388153216103092
602,RNN,Huber,1.5174444367715978e-08,0.001139074593083933
603,RNN,Huber,1.5712595446970568e-08,0.001139656954910606
604,RNN,Huber,1.4682402738053213e-08,0.0011384956655092538
605,RNN,Huber,1.634428076213723e-08,0.0011382878379663452
606,RNN,Huber,1.5602906300316022e-08,0.0011400329851312563
607,RNN,Huber,1.1625094220590881e-08,0.0011392053973395377
608,RNN,Huber,1.3719031854986241e-08,0.0011382234690245241
609,RNN,Huber,1.56975881182575e-08,0.0011405403085518629
610,RNN,Huber,9.832476610682761e-09,0.001139270147541538
611,RNN,Huber,1.4450472818339222e-08,0.0011388906044885517
612,RNN,Huber,1.3492334804965367e-08,0.0011407530051656067
613,RNN,Huber,9.06176889081678e-09,0.0011390217579901219
614,RNN,Huber,1.9568238585065956e-08,0.0011395847657695412
615,RNN,Huber,1.7015794107066995e-08,0.0011390429703169503
616,RNN,Huber,2.076469762801736e-08,0.0011415991612011567
617,RNN,Huber,2.2746965089304183e-08,0.0011380608775652945
618,RNN,Huber,2.002300492076614e-08,0.0011401077499613166
619,RNN,Huber,2.6220957405342915e-08,0.0011416666122386232
620,RNN,Huber,2.5466526665240963e-08,0.0011373259621905163
621,RNN,Huber,3.759953792759063e-08,0.0011402953299693764
622,RNN,Huber,2.6110950068769512e-08,0.0011430139114963823
623,RNN,Huber,1.851357955828803e-08,0.001137750834459439
624,RNN,Huber,2.000328158668907e-08,0.0011401861236663535
625,RNN,Huber,1.2729767906449752e-08,0.0011402814532630145
626,RNN,Huber,2.5277677673241072e-08,0.0011381586431525649
627,RNN,Huber,2.3054580466919106e-08,0.00114289968914818
628,RNN,Huber,2.8649839833860824e-08,0.001138422396616079
629,RNN,Huber,2.61977740612096e-08,0.001141988991003018
630,RNN,Huber,1.9381302396315192e-08,0.0011400248185964301
631,RNN,Huber,1.5461313673803545e-08,0.001140063867205754
632,RNN,Huber,1.1260910925958711e-08,0.0011406152974814177
633,RNN,Huber,7.559836090464955e-09,0.0011402311676647515
634,RNN,Huber,7.574639554475127e-09,0.0011398403832572513
635,RNN,Huber,3.5029789069440653e-09,0.0011417244153562934
636,RNN,Huber,6.070694530402321e-09,0.00114024828071706
637,RNN,Huber,4.293553151901719e-09,0.0011401173716876656
638,RNN,Huber,2.2861782328353897e-09,0.0011410494305891916
639,RNN,Huber,4.597668967765145e-09,0.0011402850519516504
640,RNN,Huber,3.4578295088349975e-09,0.0011414400796638802
641,RNN,Huber,4.403777717487678e-09,0.001139744813553989
642,RNN,Huber,9.68864918848844e-09,0.0011409238097257913
643,RNN,Huber,8.879570245756696e-09,0.0011397209425922483
644,RNN,Huber,1.5150000642893957e-08,0.001141021601506509
645,RNN,Huber,2.006519667085982e-08,0.001139562323805876
646,RNN,Huber,1.3301023338296858e-08,0.0011426488868892192
647,RNN,Huber,3.530557457498418e-08,0.0011384787765564397
648,RNN,Huber,2.9697930226113556e-08,0.00114105187531095
649,RNN,Huber,3.2136832306406404e-08,0.0011407265410525724
650,RNN,Huber,7.50671049765117e-08,0.0011414145876187832
651,RNN,Huber,9.341993922884484e-08,0.0011395467416150495
652,RNN,Huber,1.1906076891055051e-07,0.001141217609983869
653,RNN,Huber,1.227925103819416e-07,0.0011436619897722267
654,RNN,Huber,1.896303198911653e-07,0.0011378502647858113
655,RNN,Huber,1.599855243838988e-07,0.0011493134457850828
656,RNN,Huber,2.9759051267674863e-07,0.0011351488006766885
657,RNN,Huber,5.570304271174109e-07,0.0011422832147218287
658,RNN,Huber,9.539516838685813e-07,0.0011580997525015846
659,RNN,Huber,1.191205019068775e-06,0.0011271139606833457
660,RNN,Huber,9.258147350976742e-07,0.0011424214288126677
661,RNN,Huber,1.4922367270742143e-06,0.0011435160384280607
662,RNN,Huber,3.4017708347988673e-06,0.001129152680368861
663,RNN,Huber,4.55411600341904e-06,0.0011556678771739825
664,RNN,Huber,6.934247437584418e-06,0.0011648135434370488
665,RNN,Huber,7.0816252701888516e-06,0.0011181966430740431
666,RNN,Huber,3.820469558490913e-06,0.0011328882130328566
667,RNN,Huber,9.83485058725364e-06,0.0012059614615282043
668,RNN,Huber,1.6985366869448626e-05,0.0011828527814941481
669,RNN,Huber,7.69033698588828e-06,0.0010885163967031986
670,RNN,Huber,1.4995646878901425e-05,0.0011575006210478023
671,RNN,Huber,9.918489638494066e-06,0.0011430483180447481
672,RNN,Huber,1.0209688042550624e-05,0.001137614989420399
673,RNN,Huber,1.382361386959019e-05,0.0011924748920137062
674,RNN,Huber,5.912099896931977e-05,0.0012555914814583956
675,RNN,Huber,7.107218289092998e-05,0.0010517316550249234
676,RNN,Huber,0.0001184960278806102,0.0012263397627975791
677,RNN,Huber,0.00013073564969090512,0.0013540316023863852
678,RNN,Huber,0.00016540339129278436,0.0012117364720324985
679,RNN,Huber,0.00019205210401196382,0.001062711603299249
680,RNN,Huber,0.00021270142678986304,0.0015055600757477804
681,RNN,Huber,9.854593918134924e-05,0.0012680380197707564
682,RNN,Huber,0.00023385087979477248,0.0012413863660185598
683,RNN,Huber,0.00018162917331210338,0.0011355795490089805
684,RNN,Huber,0.0004713130078926042,0.0014041775779332966
685,RNN,Huber,0.00026887410876952345,0.0014126562309684232
686,RNN,Huber,0.00011274364851487917,0.0011061366618378087
687,RNN,Huber,0.00010943745701297303,0.00115695099812001
688,RNN,Huber,0.00017627111947149388,0.0013526698312489316
689,RNN,Huber,9.688449108580244e-05,0.0010867092729313298
690,RNN,Huber,5.95654322523842e-05,0.0013364452141104266
691,RNN,Huber,0.00012838452767027775,0.0011201948684174568
692,RNN,Huber,9.556262216392497e-05,0.001266905726515688
693,RNN,Huber,4.069511760462774e-05,0.001145483140135184
694,RNN,Huber,2.6921931294054957e-05,0.0011607347507379018
695,RNN,Huber,1.393822708450898e-05,0.0011648136045550928
696,RNN,Huber,1.1401398637644888e-05,0.0011318240431137383
697,RNN,Huber,8.156846746487645e-06,0.0011549822229426354
698,RNN,Huber,1.020364314285871e-05,0.0011566065106308088
699,RNN,Huber,5.968444412474128e-06,0.0011199631786439567
700,RNN,Huber,6.483203051743658e-06,0.0011880234713316895
701,RNN,Huber,4.2325088429606694e-06,0.0010936599253909662
702,RNN,Huber,6.22515412374014e-06,0.0011693817446939646
703,RNN,Huber,5.017985046151807e-06,0.0011017263794201426
704,RNN,Huber,4.364451228866528e-06,0.0011257294652750715
705,RNN,Huber,2.705913850320485e-06,0.0011303834791760892
706,RNN,Huber,2.3984776831298404e-06,0.0011288426030660048
707,RNN,Huber,5.37062776828634e-06,0.0011256786558078602
708,RNN,Huber,4.5558345078688944e-06,0.0011219575273571536
709,RNN,Huber,1.318473742628612e-06,0.0011092637985711917
710,RNN,Huber,3.4126234069731254e-06,0.0011517146253027023
711,RNN,Huber,2.760903285548011e-06,0.0011165153147885576
712,RNN,Huber,2.171791074090379e-06,0.0011236654769163578
713,RNN,Huber,2.2000021147050575e-06,0.0011318237346131354
714,RNN,Huber,5.326663128357723e-07,0.001122802618192509
715,RNN,Huber,6.024784617864043e-07,0.0011162084367242642
716,RNN,Huber,3.0243870074997403e-07,0.0011249409086303785
717,RNN,Huber,1.6593886442706207e-07,0.0011170015146490186
718,RNN,Huber,1.8120185618641926e-07,0.0011151711660204455
719,RNN,Huber,7.969576820698876e-08,0.001121361955301836
720,RNN,Huber,8.667041395682418e-08,0.0011155517597217113
721,RNN,Huber,7.622552411490346e-08,0.0011199101529200562
722,RNN,Huber,7.109223387757879e-08,0.0011214034690055995
723,RNN,Huber,6.901641969037087e-08,0.0011165234551299363
724,RNN,Huber,7.825710501840888e-08,0.0011211858480237424
725,RNN,Huber,6.053592405130814e-08,0.001118869602214545
726,RNN,Huber,5.4946561744984024e-08,0.0011182111556991003
727,RNN,Huber,4.593495139815218e-08,0.0011204340466065333
728,RNN,Huber,3.396238645869687e-08,0.0011186528368853032
729,RNN,Huber,4.587822921564566e-08,0.001120015449123457
730,RNN,Huber,2.4286151867336514e-08,0.0011176681175129489
731,RNN,Huber,2.2780222375118342e-08,0.0011183589886059053
732,RNN,Huber,2.0451078164285263e-08,0.0011200112930964679
733,RNN,Huber,2.712664137760612e-08,0.001118050524382852
734,RNN,Huber,2.155304157369642e-08,0.0011204294685740023
735,RNN,Huber,2.63389574595152e-08,0.0011179604160133749
736,RNN,Huber,2.6768784522346323e-08,0.0011185734474565834
737,RNN,Huber,1.8972093895897046e-08,0.0011205206508748233
738,RNN,Huber,1.7694363529940915e-08,0.0011181737238075585
739,RNN,Huber,1.3685292121756731e-08,0.001119176362408325
740,RNN,Huber,1.1446501857470537e-08,0.0011194795195478946
741,RNN,Huber,1.1569544988709879e-08,0.0011190987046575175
742,RNN,Huber,9.601716532969817e-09,0.001118251829757355
743,RNN,Huber,1.5563724087286346e-08,0.0011207132571144029
744,RNN,Huber,1.6228068666634954e-08,0.0011182951857335865
745,RNN,Huber,1.530849857989125e-08,0.001119316031690687
746,RNN,Huber,1.1971528934839881e-08,0.0011196340987225995
747,RNN,Huber,1.7990721024041534e-08,0.00111859725730028
748,RNN,Huber,2.08602096152255e-08,0.001118732540635392
749,RNN,Huber,1.9153030939023097e-08,0.0011193398531759158
750,RNN,Huber,1.4223767219601058e-08,0.0011187749274540692
751,RNN,Huber,9.848686033375742e-09,0.0011180637753568589
752,RNN,Huber,4.427262734196802e-08,0.0011193465354153887
753,RNN,Huber,6.030904620146771e-08,0.0011174938001204282
754,RNN,Huber,4.921607588137533e-08,0.001121228447300382
755,RNN,Huber,3.388016600602839e-08,0.0011176717292983086
756,RNN,Huber,2.0887292229154752e-08,0.0011199134110938757
757,RNN,Huber,1.891504447515402e-08,0.0011203021713299677
758,RNN,Huber,3.127863812402154e-08,0.001116920431377366
759,RNN,Huber,1.7774865801456485e-08,0.0011191057885298506
760,RNN,Huber,2.796749709599311e-08,0.0011187289623194375
761,RNN,Huber,5.7332554481703824e-08,0.001120459329104051
762,RNN,Huber,6.384905615330894e-08,0.001116671969066374
763,RNN,Huber,6.713171285532837e-08,0.0011248873837757857
764,RNN,Huber,5.8947737358039376e-08,0.001117693743435666
765,RNN,Huber,9.280024304558765e-08,0.0011198248772416263
766,RNN,Huber,5.2634817171437476e-08,0.0011178272718098015
767,RNN,Huber,3.4720985975233987e-08,0.0011171156598720699
768,RNN,Huber,6.8099980210512e-08,0.0011212571407668293
769,RNN,Huber,8.260599493326026e-08,0.0011199322936590761
770,RNN,Huber,1.5546257348120207e-07,0.0011131920822663234
771,RNN,Huber,1.3607846027774428e-07,0.001119690528139472
772,RNN,Huber,1.1826729284791782e-07,0.0011204518494196236
773,RNN,Huber,1.2390979309273575e-07,0.0011129244754556566
774,RNN,Huber,9.924286725748743e-08,0.0011176527958014048
775,RNN,Huber,7.55386844186745e-08,0.0011191101861186326
776,RNN,Huber,1.9704183973345835e-07,0.001116850765538402
777,RNN,Huber,1.7011696407109866e-07,0.0011174936837051064
778,RNN,Huber,1.8287640424219376e-07,0.001125562289962545
779,RNN,Huber,1.727786034244616e-07,0.0011097481154138222
780,RNN,Huber,3.8930107404411274e-07,0.00111258601245936
781,RNN,Huber,1.993499187946668e-07,0.0011202022084034978
782,RNN,Huber,9.192856786910397e-08,0.001121661375509575
783,RNN,Huber,1.0884687240420021e-07,0.0011196957319043576
784,RNN,Huber,1.062566847842561e-07,0.0011158567998791114
785,RNN,Huber,1.188986655797919e-07,0.0011209112708456814
786,RNN,Huber,1.3218886163457455e-07,0.001124274246103596
787,RNN,Huber,1.1958539625211984e-07,0.001116462386562489
788,RNN,Huber,1.0949726148012928e-07,0.001121726659766864
789,RNN,Huber,2.6160807742314773e-07,0.001126317644957453
790,RNN,Huber,3.9416495134503293e-07,0.0011193779559107498
791,RNN,Huber,2.1819612783247067e-07,0.0011141491995658726
792,RNN,Huber,4.747870065990867e-07,0.0011320929479552433
793,RNN,Huber,8.543191789556204e-07,0.0010978712380165234
794,RNN,Huber,1.1620760034247724e-06,0.001131658919621259
795,RNN,Huber,9.313944104860639e-07,0.0011085882288170978
796,RNN,Huber,8.429905697937556e-07,0.0011280388687737286
797,RNN,Huber,8.090394807425128e-07,0.0011184306698851288
798,RNN,Huber,5.639133178192424e-07,0.0011177077947650104
799,RNN,Huber,6.636913205682049e-07,0.0011065946688177063
800,RNN,Huber,6.658201403553221e-07,0.0011236911494052037
801,RNN,Huber,6.188949122076792e-07,0.001120276897563599
802,RNN,Huber,3.789301707968207e-07,0.0011247509653912857
803,RNN,Huber,9.840528356619416e-07,0.0011215868376893922
804,RNN,Huber,8.12991888921033e-07,0.001116866577649489
805,RNN,Huber,7.042817244951038e-07,0.0011121752962935717
806,RNN,Huber,7.893829447880307e-07,0.0011316815216559917
807,RNN,Huber,5.353649825678986e-07,0.0011257610109169035
808,RNN,Huber,5.002044671797989e-07,0.0011213055782718583
809,RNN,Huber,3.796498848629426e-07,0.0011137812165543438
810,RNN,Huber,1.3086514059068577e-06,0.0011274692704319022
811,RNN,Huber,4.8015882185836745e-06,0.0011144360498292372
812,RNN,Huber,1.3726772394306863e-05,0.0010857193119591102
813,RNN,Huber,3.294855451940748e-05,0.0011828971706563606
814,RNN,Huber,2.5597036255931016e-05,0.0011712620442267507
815,RNN,Huber,5.003379169465916e-05,0.0011018173565389589
816,RNN,Huber,8.80625132140267e-05,0.001533510340959765
817,RNN,Huber,0.00018778009098241455,0.0011913419468328357
818,RNN,Huber,0.000392006040783599,0.0010601769696222617
819,RNN,Huber,0.00019657230495795375,0.0014454678632318974
820,RNN,Huber,0.00034672909350774717,0.0014208370703272521
821,RNN,Huber,0.0006371265890265931,0.0017210588208399712
822,RNN,Huber,0.0005978661247354466,0.0013924880680860952
823,RNN,Huber,0.0002824104067258304,0.001055503886891529
824,RNN,Huber,0.00015060203622851986,0.0011169307166710497
825,RNN,Huber,0.0001253884856851073,0.0012496950454078614
826,RNN,Huber,8.716165166333667e-05,0.0010225990117760375
827,RNN,Huber,5.9085063185193576e-05,0.001338844862766564
828,RNN,Huber,4.409062671584252e-05,0.0011025632702512667
829,RNN,Huber,2.4529334950784687e-05,0.0012542848984594458
830,RNN,Huber,3.560914979061636e-05,0.0011266704284935258
831,RNN,Huber,1.3579497704085952e-05,0.0011589613044634462
832,RNN,Huber,1.6078841838407243e-05,0.001122901213238947
833,RNN,Huber,5.569210912881317e-06,0.0011681945179589093
834,RNN,Huber,5.152331368662999e-06,0.001152830373030156
835,RNN,Huber,2.3667723496600956e-06,0.0011479295440949499
836,RNN,Huber,1.2147391288408471e-06,0.0011345875464030541
837,RNN,Huber,1.1020162133945632e-06,0.001139708881964907
838,RNN,Huber,7.653065523527403e-07,0.00114096004399471
839,RNN,Huber,6.384105901702242e-07,0.0011286210268735886
840,RNN,Huber,5.563334966041111e-07,0.0011436833709012717
841,RNN,Huber,4.4575616797715156e-07,0.0011311143200146035
842,RNN,Huber,4.943150777592109e-07,0.0011464767711004242
843,RNN,Huber,4.3016733286549425e-07,0.0011258102953433991
844,RNN,Huber,3.593903077359073e-07,0.001146402207086794
845,RNN,Huber,3.205829965935436e-07,0.0011268396541709081
846,RNN,Huber,2.846652176202724e-07,0.0011322030943119899
847,RNN,Huber,3.0791530925000643e-07,0.0011266943416558205
848,RNN,Huber,1.5187863677823543e-07,0.0011295971169602125
849,RNN,Huber,2.9083241592786635e-07,0.0011314931616652757
850,RNN,Huber,1.0947501127844816e-07,0.0011281932034762575
851,RNN,Huber,2.2553798739721742e-07,0.0011296016600681469
852,RNN,Huber,1.996669878323587e-07,0.001130103663308546
853,RNN,Huber,9.872336637073431e-08,0.0011284163047093898
854,RNN,Huber,2.1857805432290434e-07,0.0011318928227410652
855,RNN,Huber,8.424528363804029e-08,0.0011247662885580211
856,RNN,Huber,1.606082689065147e-07,0.0011311747395666317
857,RNN,Huber,1.0409153050616737e-07,0.0011261068168096245
858,RNN,Huber,7.00721383140035e-08,0.0011274783144472166
859,RNN,Huber,1.2394069326404633e-07,0.0011264557397225872
860,RNN,Huber,6.815215369826433e-08,0.0011270436749327927
861,RNN,Huber,5.484773146768873e-08,0.001127686575637199
862,RNN,Huber,6.455237988589602e-08,0.001125823426991701
863,RNN,Huber,3.878002274859682e-08,0.001125058953766711
864,RNN,Huber,4.825982213851887e-08,0.001127077483397443
865,RNN,Huber,4.1443493969950396e-08,0.0011248492781305685
866,RNN,Huber,4.137558828887222e-08,0.0011254869779804722
867,RNN,Huber,2.9047903638002026e-08,0.0011266279761912301
868,RNN,Huber,4.609597858973302e-08,0.0011253076576394961
869,RNN,Huber,4.147665988440963e-08,0.0011236274876864627
870,RNN,Huber,2.987344416283122e-08,0.0011258245533099398
871,RNN,Huber,6.768128413270347e-08,0.0011255145422182978
872,RNN,Huber,2.724443692869727e-08,0.001123770364210941
873,RNN,Huber,1.3841246870871515e-07,0.0011273409909335896
874,RNN,Huber,2.1084679335814371e-07,0.0011217668565222994
875,RNN,Huber,1.2435645024844177e-07,0.0011230167467147112
876,RNN,Huber,1.0857403087705109e-07,0.0011257997917709871
877,RNN,Huber,1.0979783660047815e-07,0.001124620228074491
878,RNN,Huber,1.1637121266616646e-07,0.0011251869465922937
879,RNN,Huber,6.576539712810359e-08,0.0011254593642661347
880,RNN,Huber,6.384899231548502e-08,0.0011245036701438948
881,RNN,Huber,1.0300048858269406e-07,0.0011286649365501943
882,RNN,Huber,1.181418434192949e-07,0.001121846862952225
883,RNN,Huber,7.554712344592929e-08,0.0011224042129470036
884,RNN,Huber,8.558279396275736e-08,0.0011263482767390088
885,RNN,Huber,6.022213194789572e-08,0.0011195984727237374
886,RNN,Huber,1.1209936268130605e-07,0.001123897876823321
887,RNN,Huber,9.319397786811123e-08,0.0011241456755669787
888,RNN,Huber,7.353324571468534e-08,0.00111874305002857
889,RNN,Huber,9.425427505149742e-08,0.0011261023872066289
890,RNN,Huber,9.073563056460898e-08,0.0011181691515957937
891,RNN,Huber,8.106453952549941e-08,0.0011252214928390459
892,RNN,Huber,5.0746946866908615e-08,0.0011232245655264706
893,RNN,Huber,6.445863798276719e-08,0.0011219123844057322
894,RNN,Huber,6.122758255955318e-08,0.0011251384858042002
895,RNN,Huber,4.377259754662077e-08,0.0011237551749218254
896,RNN,Huber,5.5993991221470196e-08,0.0011234629026148468
897,RNN,Huber,3.206379145526128e-08,0.001121574081480503
898,RNN,Huber,3.888806998642025e-08,0.0011272123694652692
899,RNN,Huber,3.5918608864982104e-08,0.0011218369792914018
